Property Address,Year,Fair Market Value,Sale Price,Acres,Year Built,Latitude,Longitude
3.0 OFFICERS ROW TYBEE ISLAND GA 31328.0 3 OFFICERS ROW,2023,1829300.0,1950000.0,0.6,1904.0,32.018152137076,-80.844322202938
1.0 OFFICERS ROW TYBEE ISLAND GA 31328.0 1 OFFICERS ROW,2023,1444900.0,75000.0,0.7,1900.0,32.018152137076,-80.844322202938
15.0 GULICK ST TYBEE ISLAND GA 31328.0 15 GULICK ST,2023,391600.0,405000.0,0.02,1983.0,32.02085975914,-80.843693454552
17.0 GULICK ST TYBEE ISLAND GA 31328.0 17 GULICK ST,2023,391600.0,430000.0,0.02,1983.0,32.02085975914,-80.843693454552
19.0 GULICK ST TYBEE ISLAND GA 31328.0 19 GULICK ST,2023,392900.0,0.0,0.02,1983.0,32.02085975914,-80.843693454552
21.0 GULICK ST TYBEE ISLAND GA 31328.0 21 GULICK ST,2023,380100.0,0.0,0.02,1983.0,32.02085975914,-80.843693454552
23.0 GULICK ST TYBEE ISLAND GA 31328.0 23 GULICK ST,2023,393600.0,440000.0,0.02,1983.0,32.02085975914,-80.843693454552
25.0 GULICK ST TYBEE ISLAND GA 31328.0 25 GULICK ST,2023,397900.0,500000.0,0.02,1983.0,32.02085975914,-80.843693454552
701.0 RAILWOOD LN TYBEE ISLAND GA 31328.0 701 RAILWOOD LN,2023,2204800.0,1390000.0,0.31,2006.0,32.020045440653,-80.844012769332
703.0 RAILWOOD LN TYBEE ISLAND GA 31328.0 703 RAILWOOD LN,2023,1600000.0,1406250.0,0.3,2005.0,32.020045440653,-80.844012769332
705.0 RAILWOOD LN TYBEE ISLAND GA 31328.0 705 RAILWOOD LN,2023,2545000.0,0.0,0.3,2003.0,32.020045440653,-80.844012769332
27.0 OFFICERS ROW TYBEE ISLAND GA 31328.0 27 OFFICERS ROW,2023,685700.0,490000.0,0.23,1897.0,32.018152137076,-80.844322202938
25.0 OFFICERS ROW TYBEE ISLAND GA 31328.0 25 OFFICERS ROW,2023,685800.0,0.0,0.23,1897.0,32.018152137076,-80.844322202938
30.0 VAN HORN TYBEE ISLAND GA 31328.0 30 VAN HORN,2023,785900.0,72723.0,0.58,1925.0,32.019260690061,-80.847519499319
2.0 ROSEWOOD AVE TYBEE ISLAND GA 31328.0 2 ROSEWOOD AVE,2023,976300.0,549000.0,0.34,1902.0,32.01676303893,-80.84349628577
22.0 VAN HORN TYBEE ISLAND GA 31328.0 22 VAN HORN,2023,642100.0,0.0,0.37,1920.0,32.019260690061,-80.847519499319
24.0 VAN HORN TYBEE ISLAND GA 31328.0 24 VAN HORN,2023,1355500.0,0.0,0.36,1902.0,32.019260690061,-80.847519499319
3.0 PALMWOOD CT TYBEE ISLAND GA 31328.0 3 PALMWOOD CT,2023,1846000.0,0.0,0.18,2004.0,32.01830509177,-80.842897753715
5.0 PALMWOOD CT TYBEE ISLAND GA 31328.0 5 PALMWOOD CT,2023,1894100.0,0.0,0.18,2006.0,32.01830509177,-80.842897753715
7.0 PALMWOOD CT TYBEE ISLAND GA 31328.0 7 PALMWOOD CT,2023,2062800.0,1500000.0,0.54,2004.0,32.01830509177,-80.842897753715
8.0 PALMWOOD CT TYBEE ISLAND GA 31328.0 8 PALMWOOD CT,2023,1988900.0,0.0,0.56,2008.0,32.01830509177,-80.842897753715
4.0 PALMWOOD CT TYBEE ISLAND GA 31328.0 4 PALMWOOD CT,2023,1035000.0,0.0,0.2,1991.0,32.01830509177,-80.842897753715
3.0 SANDLEWOOD CT TYBEE ISLAND GA 31328.0 3 SANDLEWOOD CT,2023,1219800.0,0.0,0.21,1992.0,32.019055096151,-80.842962120948
5.0 SANDLEWOOD CT TYBEE ISLAND GA 31328.0 5 SANDLEWOOD CT,2023,1253700.0,346600.0,0.19,1993.0,32.019055096151,-80.842962120948
8.0 SANDLEWOOD CT TYBEE ISLAND GA 31328.0 8 SANDLEWOOD CT,2023,2270800.0,1600000.0,0.17,2003.0,32.019055096151,-80.842962120948
6.0 SANDLEWOOD CT TYBEE ISLAND GA 31328.0 6 SANDLEWOOD CT,2023,1323000.0,600000.0,0.17,1996.0,32.019055096151,-80.842962120948
2.0 SANDLEWOOD CT TYBEE ISLAND GA 31328.0 2 SANDLEWOOD CT,2023,1365300.0,115000.0,0.18,1999.0,32.019055096151,-80.842962120948
9.0 WRENWOOD DR TYBEE ISLAND GA 31328.0 9 WRENWOOD DR,2023,469200.0,0.0,0.11,1995.0,32.01847244372,-80.843523942102
11.0 WRENWOOD DR TYBEE ISLAND GA 31328.0 11 WRENWOOD DR,2023,764400.0,47000.0,0.1,1994.0,32.01847244372,-80.843523942102
7.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 7 DRIFTWOOD CT,2023,1677100.0,0.0,0.1,2006.0,32.019746434079,-80.842812619811
5.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 5 DRIFTWOOD CT,2023,1277100.0,1275000.0,0.11,1993.0,32.019746434079,-80.842812619811
3.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 3 DRIFTWOOD CT,2023,1069500.0,700000.0,0.09,1994.0,32.019746434079,-80.842812619811
1.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 1 DRIFTWOOD CT,2023,1062200.0,0.0,0.09,1995.0,32.019746434079,-80.842812619811
12.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 12 DRIFTWOOD CT,2023,1243100.0,0.0,0.28,1993.0,32.019746434079,-80.842812619811
10.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 10 DRIFTWOOD CT,2023,1175600.0,0.0,0.36,1993.0,32.019746434079,-80.842812619811
6.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 6 DRIFTWOOD CT,2023,1241600.0,0.0,0.23,1994.0,32.019746434079,-80.842812619811
4.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 4 DRIFTWOOD CT,2023,1805500.0,0.0,0.25,2000.0,32.019746434079,-80.842812619811
2.0 DRIFTWOOD CT TYBEE ISLAND GA 31328.0 2 DRIFTWOOD CT,2023,1453800.0,0.0,0.16,2003.0,32.019746434079,-80.842812619811
1.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 1 BEACHWOOD CT,2023,1233600.0,75000.0,0.18,1999.0,32.01753994241,-80.842712028549
3.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 3 BEACHWOOD CT,2023,1086300.0,1090000.0,0.16,1994.0,32.01753994241,-80.842712028549
7.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 7 BEACHWOOD CT,2023,1635300.0,202000.0,0.4,1999.0,32.01753994241,-80.842712028549
8.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 8 BEACHWOOD CT,2023,1894900.0,1715000.0,0.42,1996.0,32.01753994241,-80.842712028549
6.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 6 BEACHWOOD CT,2023,1380200.0,715000.0,0.18,1997.0,32.01753994241,-80.842712028549
4.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 4 BEACHWOOD CT,2023,1259000.0,120000.0,0.21,1997.0,32.01753994241,-80.842712028549
13.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 13 FLEETWOOD CT,2023,457500.0,475000.0,0.07,1987.0,32.017161982142,-80.84269205033
11.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 11 FLEETWOOD CT,2023,366900.0,283000.0,0.04,1987.0,32.017161982142,-80.84269205033
9.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 9 FLEETWOOD CT,2023,369700.0,360000.0,0.04,1987.0,32.017161982142,-80.84269205033
7.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 7 FLEETWOOD CT,2023,434700.0,499000.0,0.04,1987.0,32.017161982142,-80.84269205033
5.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 5 FLEETWOOD CT,2023,369700.0,115000.0,0.04,1987.0,32.017161982142,-80.84269205033
3.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 3 FLEETWOOD CT,2023,369700.0,365000.0,0.04,1987.0,32.017161982142,-80.84269205033
1.0 FLEETWOOD CT TYBEE ISLAND GA 31328.0 1 FLEETWOOD CT,2023,362200.0,150000.0,0.03,1987.0,32.017161982142,-80.84269205033
2.0 BEACHWOOD CT TYBEE ISLAND GA 31328.0 2 BEACHWOOD CT,2023,1237700.0,995000.0,0.23,1995.0,32.01753994241,-80.842712028549
11.0 LOGAN ST TYBEE ISLAND GA 31328.0 11 LOGAN ST,2023,213500.0,30500.0,0.08,1935.0,32.016385727122,-80.847145125123
9.0 LOGAN ST TYBEE ISLAND GA 31328.0 9 LOGAN ST,2023,416900.0,30500.0,0.12,2009.0,32.016385727122,-80.847145125123
7.0 LOGAN ST TYBEE ISLAND GA 31328.0 7 LOGAN ST,2023,498300.0,413000.0,0.12,1942.0,32.016385727122,-80.847145125123
701.0 FIRST ST TYBEE ISLAND GA 31328.0 701 FIRST ST,2023,543200.0,0.0,0.11,1986.0,32.014641373817,-80.847324414756
15.0 6TH AVE TYBEE ISLAND GA 31328.0 15 6TH AVE,2023,554600.0,0.0,0.24,1986.0,32.007561166603,-80.8470959351
17.0 6TH AVE TYBEE ISLAND GA 31328.0 17 6TH AVE,2023,575000.0,349000.0,0.24,1986.0,32.007561166603,-80.8470959351
11.0 6TH AVE TYBEE ISLAND GA 31328.0 11 6TH AVE,2023,589200.0,349900.0,0.29,1985.0,32.007561166603,-80.8470959351
703.0 US HIGHWAY 80 TYBEE ISLAND GA 31328.0 703 US HIGHWAY 80,2023,201500.0,0.0,0.01,1996.0,32.013567287439,-80.845021004471
703.0 US HIGHWAY 80 TYBEE ISLAND GA 31328.0 703 US HIGHWAY 80,2023,195700.0,82500.0,0.01,1996.0,32.013567287439,-80.845021004471
2.0 GABBY LN TYBEE ISLAND GA 31328.0 2 GABBY LN,2023,596900.0,560000.0,0.19,2000.0,32.015803611326,-80.847023927583
4.0 GABBY LN TYBEE ISLAND GA 31328.0 4 GABBY LN,2023,644400.0,0.0,0.16,2002.0,32.015803611326,-80.847023927583
6.0 GABBY LN TYBEE ISLAND GA 31328.0 6 GABBY LN,2023,648600.0,300000.0,0.16,2003.0,32.015803611326,-80.847023927583
8.0 GABBY LN TYBEE ISLAND GA 31328.0 8 GABBY LN,2023,621800.0,431500.0,0.16,2001.0,32.015803611326,-80.847023927583
1.0 GABBY LN TYBEE ISLAND GA 31328.0 1 GABBY LN,2023,535200.0,475000.0,0.19,1999.0,32.015803611326,-80.847023927583
5.0 PINE ST TYBEE ISLAND GA 31328.0 5 PINE ST,2023,568100.0,230000.0,0.15,2000.0,32.015984005685,-80.847677280094
3.0 PINE ST TYBEE ISLAND GA 31328.0 3 PINE ST,2023,500600.0,350000.0,0.15,2000.0,32.015984005685,-80.847677280094
1.0 PINE ST TYBEE ISLAND GA 31328.0 1 PINE ST,2023,621200.0,0.0,0.16,2003.0,32.015984005685,-80.847677280094
13.0 LOGAN ST TYBEE ISLAND GA 31328.0 13 LOGAN ST,2023,303600.0,380000.0,0.08,1930.0,32.016385727122,-80.847145125123
15.0 LOGAN ST TYBEE ISLAND GA 31328.0 15 LOGAN ST,2023,379400.0,300000.0,0.08,2006.0,32.016385727122,-80.847145125123
5.0 CAMPBELL AVE TYBEE ISLAND GA 31328.0 5 CAMPBELL AVE,2023,391500.0,395000.0,0.09,1939.0,32.016600176476,-80.844942631992
703.0 FIRST ST TYBEE ISLAND GA 31328.0 703 FIRST ST,2023,421600.0,365000.0,0.08,1979.0,32.014641373817,-80.847324414756
17.0 LOGAN ST TYBEE ISLAND GA 31328.0 17 LOGAN ST,2023,608500.0,562500.0,0.08,2009.0,32.016385727122,-80.847145125123
717.0 FIRST ST TYBEE ISLAND GA 31328.0 717 FIRST ST,2023,335800.0,245000.0,0.14,1997.0,32.014641373817,-80.847324414756
10.0 PINE ST TYBEE ISLAND GA 31328.0 10 PINE ST,2023,460100.0,383000.0,0.1,2006.0,32.015984005685,-80.847677280094
12.0 PINE ST TYBEE ISLAND GA 31328.0 12 PINE ST,2023,352200.0,224000.0,0.1,2004.0,32.015984005685,-80.847677280094
11.0 LINTON ST TYBEE ISLAND GA 31328.0 11 LINTON ST,2023,298100.0,280000.0,0.08,1985.0,32.015233049206,-80.848815549775
9.0 LINTON ST TYBEE ISLAND GA 31328.0 9 LINTON ST,2023,398700.0,0.0,0.08,1987.0,32.015233049206,-80.848815549775
7.0 LINTON ST TYBEE ISLAND GA 31328.0 7 LINTON ST,2023,304100.0,0.0,0.08,1987.0,32.015233049206,-80.848815549775
5.0 LINTON ST TYBEE ISLAND GA 31328.0 5 LINTON ST,2023,256900.0,0.0,0.08,1982.0,32.015233049206,-80.848815549775
2.0 KINGRY ST TYBEE ISLAND GA 31328.0 2 KINGRY ST,2023,400000.0,400000.0,0.11,1960.0,32.014727296072,-80.849124792789
12.0 KINGRY ST TYBEE ISLAND GA 31328.0 12 KINGRY ST,2023,423100.0,79000.0,0.22,1960.0,32.014727296072,-80.849124792789
4.0 KINGRY ST TYBEE ISLAND GA 31328.0 4 KINGRY ST,2023,535400.0,250000.0,0.15,1986.0,32.014727296072,-80.849124792789
127.0 LEWIS AVE TYBEE ISLAND GA 31328.0 127 LEWIS AVE,2023,430300.0,0.0,0.15,1956.0,32.010467728067,-80.849156945702
121.0 LEWIS AVE TYBEE ISLAND GA 31328.0 121 LEWIS AVE,2023,329900.0,0.0,0.15,1956.0,32.010467728067,-80.849156945702
123.0 LEWIS AVE TYBEE ISLAND GA 31328.0 123 LEWIS AVE,2023,355200.0,0.0,0.15,1987.0,32.010467728067,-80.849156945702
119.0 LEWIS AVE TYBEE ISLAND GA 31328.0 119 LEWIS AVE,2023,356300.0,270000.0,0.22,1956.0,32.010467728067,-80.849156945702
115.0 LEWIS AVE TYBEE ISLAND GA 31328.0 115 LEWIS AVE,2023,299600.0,0.0,0.22,1954.0,32.010467728067,-80.849156945702
113.0 LEWIS AVE TYBEE ISLAND GA 31328.0 113 LEWIS AVE,2023,483800.0,608000.0,0.22,1954.0,32.010467728067,-80.849156945702
111.0 LEWIS AVE TYBEE ISLAND GA 31328.0 111 LEWIS AVE,2023,518400.0,277000.0,0.22,1954.0,32.010467728067,-80.849156945702
109.0 LEWIS AVE TYBEE ISLAND GA 31328.0 109 LEWIS AVE,2023,319800.0,103200.0,0.22,1954.0,32.010467728067,-80.849156945702
107.0 LEWIS AVE TYBEE ISLAND GA 31328.0 107 LEWIS AVE,2023,352300.0,425000.0,0.22,1954.0,32.010467728067,-80.849156945702
105.0 LEWIS AVE TYBEE ISLAND GA 31328.0 105 LEWIS AVE,2023,624900.0,270000.0,0.22,2019.0,32.010467728067,-80.849156945702
103.0 LEWIS AVE TYBEE ISLAND GA 31328.0 103 LEWIS AVE,2023,444200.0,400000.0,0.22,1954.0,32.010467728067,-80.849156945702
117.0 LEWIS AVE TYBEE ISLAND GA 31328.0 117 LEWIS AVE,2023,334500.0,279000.0,0.21,1957.0,32.010467728067,-80.849156945702
104.0 LEWIS AVE TYBEE ISLAND GA 31328.0 104 LEWIS AVE,2023,592300.0,760000.0,0.15,1935.0,32.010467728067,-80.849156945702
112.0 LEWIS AVE TYBEE ISLAND GA 31328.0 112 LEWIS AVE,2023,295100.0,30000.0,0.26,1955.0,32.010467728067,-80.849156945702
13.0 5TH AVE TYBEE ISLAND GA 31328.0 13 5TH AVE,2023,551300.0,700000.0,0.18,1980.0,32.014317492399,-80.844606979798
11.0 5TH AVE TYBEE ISLAND GA 31328.0 11 5TH AVE,2023,501600.0,324900.0,0.15,1981.0,32.014317492399,-80.844606979798
9.0 5TH AVE TYBEE ISLAND GA 31328.0 9 5TH AVE,2023,762300.0,570000.0,0.15,1977.0,32.014317492399,-80.844606979798
5.0 N 5TH AVE TYBEE ISLAND GA 31328.0 5 N 5TH AVE,2023,744200.0,415000.0,0.3,1979.0,32.014317492399,-80.844606979798
2.0 6TH AVE TYBEE ISLAND GA 31328.0 2 6TH AVE,2023,543000.0,385000.0,0.33,1985.0,32.007561166603,-80.8470959351
6.0 6TH AVE TYBEE ISLAND GA 31328.0 6 6TH AVE,2023,505200.0,369200.0,0.15,1960.0,32.007561166603,-80.8470959351
12.0 6TH AVE TYBEE ISLAND GA 31328.0 12 6TH AVE,2023,516400.0,0.0,0.15,1958.0,32.007561166603,-80.8470959351
18.0 US HIGHWAY 80 TYBEE ISLAND GA 31328.0 18 US HIGHWAY 80,2023,443300.0,84000.0,0.12,1985.0,32.013567287439,-80.845021004471
20.0 6TH AVE TYBEE ISLAND GA 31328.0 20 6TH AVE,2023,415000.0,84000.0,0.1,1985.0,32.007561166603,-80.8470959351
22.0 6TH AVE TYBEE ISLAND GA 31328.0 22 6TH AVE,2023,449700.0,210000.0,0.12,1985.0,32.007561166603,-80.8470959351
1.0 5TH AVE TYBEE ISLAND GA 31328.0 1 5TH AVE,2023,765300.0,0.0,0.18,1996.0,32.014317492399,-80.844606979798
3.0 5TH AVE TYBEE ISLAND GA 31328.0 3 5TH AVE,2023,514000.0,0.0,0.15,1977.0,32.014317492399,-80.844606979798
8.0 6TH AVE TYBEE ISLAND GA 31328.0 8 6TH AVE,2023,514300.0,0.0,0.15,1959.0,32.007561166603,-80.8470959351
10.0 6TH AVE TYBEE ISLAND GA 31328.0 10 6TH AVE,2023,777100.0,0.0,0.15,2003.0,32.007561166603,-80.8470959351
14.0 6TH AVE TYBEE ISLAND GA 31328.0 14 6TH AVE,2023,573400.0,0.0,0.15,2003.0,32.007561166603,-80.8470959351
16.0 6TH AVE TYBEE ISLAND GA 31328.0 16 6TH AVE,2023,683600.0,435000.0,0.15,1948.0,32.007561166603,-80.8470959351
14.0 VAN HORN TYBEE ISLAND GA 31328.0 14 VAN HORN,2023,756700.0,70000.0,0.42,1950.0,32.019260690061,-80.847519499319
6.0 VAN HORN #A TYBEE ISLAND GA 31328.0 6 VAN HORN ##A,2023,436600.0,332150.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #B TYBEE ISLAND GA 31328.0 6 VAN HORN ##B,2023,436600.0,469000.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #C TYBEE ISLAND GA 31328.0 6 VAN HORN ##C,2023,446500.0,438750.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #D TYBEE ISLAND GA 31328.0 6 VAN HORN ##D,2023,436600.0,380000.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #E TYBEE ISLAND GA 31328.0 6 VAN HORN ##E,2023,436600.0,0.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #F TYBEE ISLAND GA 31328.0 6 VAN HORN ##F,2023,443300.0,0.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #G TYBEE ISLAND 6 VAN HORN ##G,2023,443300.0,178000.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #H TYBEE ISLAND GA 31328.0 6 VAN HORN ##H,2023,443300.0,326000.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #I TYBEE ISLAND GA 31328.0 6 VAN HORN ##I,2023,443300.0,172500.0,0.0,1995.0,32.019260690061,-80.847519499319
6.0 VAN HORN #J TYBEE ISLAND GA 31328.0 6 VAN HORN ##J,2023,337400.0,0.0,0.0,1995.0,32.019260690061,-80.847519499319
12.0 VAN HORN TYBEE ISLAND GA 31328.0 12 VAN HORN,2023,526800.0,484000.0,0.02,1996.0,32.019260690061,-80.847519499319
12.0 VAN HORN TYBEE ISLAND GA 31328.0 12 VAN HORN,2023,519000.0,0.0,0.02,1996.0,32.019260690061,-80.847519499319
12.0 VAN HORN TYBEE ISLAND GA 31328.0 12 VAN HORN,2023,570100.0,0.0,0.02,2000.0,32.019260690061,-80.847519499319
12.0 VAN HORN UNIT D TYBEE ISLAND GA 31328.0 12 VAN HORN #D,2023,538400.0,399000.0,0.02,2000.0,32.019260690061,-80.847519499319
12.0 VAN HORN TYBEE ISLAND GA 31328.0 12 VAN HORN,2023,512900.0,360000.0,0.02,2000.0,32.019260690061,-80.847519499319
12.0 VAN HORN TYBEE ISLAND GA 31328.0 12 VAN HORN,2023,600400.0,260000.0,0.02,2000.0,32.019260690061,-80.847519499319
8.0 ROSEWOOD AVE TYBEE ISLAND GA 31328.0 8 ROSEWOOD AVE,2023,795200.0,0.0,0.34,1940.0,32.01676303893,-80.84349628577
6.0 ROSEWOOD AVE TYBEE ISLAND GA 31328.0 6 ROSEWOOD AVE,2023,1252100.0,0.0,0.3,2017.0,32.01676303893,-80.84349628577
20.0 VAN HORN TYBEE ISLAND GA 31328.0 20 VAN HORN,2023,1558000.0,162750.0,0.28,2018.0,32.019260690061,-80.847519499319
18.0 VAN HORN TYBEE ISLAND GA 31328.0 18 VAN HORN,2023,833500.0,775000.0,0.28,2011.0,32.019260690061,-80.847519499319
16.0 VAN HORN TYBEE ISLAND GA 31328.0 16 VAN HORN,2023,1132500.0,0.0,0.28,2011.0,32.019260690061,-80.847519499319
13.0 SOLOMON AVE TYBEE ISLAND GA 31328.0 13 SOLOMON AVE,2023,1135700.0,190000.0,0.5,2017.0,32.021525849946,-80.853654091827
11.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 11 OCEAN VIEW CT,2023,718900.0,0.0,0.03,1984.0,32.015826975057,-80.842627180772
11.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 11 OCEAN VIEW CT,2023,448400.0,0.0,0.03,1984.0,32.015826975057,-80.842627180772
11.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 11 OCEAN VIEW CT,2023,600300.0,0.0,0.03,1984.0,32.015826975057,-80.842627180772
9.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 9 OCEAN VIEW CT,2023,1035600.0,1100000.0,0.04,1984.0,32.015826975057,-80.842627180772
9.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 9 OCEAN VIEW CT,2023,663100.0,275000.0,0.04,1984.0,32.015826975057,-80.842627180772
9.0 OCEAN VIEW CT UNIT A TYBEE ISLAND GA 31328.0 9 OCEAN VIEW CT #A,2023,687900.0,637500.0,0.04,1984.0,32.015826975057,-80.842627180772
5.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 5 OCEAN VIEW CT,2023,624400.0,925000.0,0.02,1989.0,32.015826975057,-80.842627180772
5.0 OCEAN VIEW CT TYBEE ISLAND 5 OCEAN VIEW CT,2023,859000.0,910000.0,0.02,1989.0,32.015826975057,-80.842627180772
5.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 5 OCEAN VIEW CT,2023,623500.0,0.0,0.02,1989.0,32.015826975057,-80.842627180772
3.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 3 OCEAN VIEW CT,2023,1231700.0,1475000.0,0.36,1980.0,32.015826975057,-80.842627180772
1.0 VAN HORN TYBEE ISLAND GA 31328.0 1 VAN HORN,2023,1912200.0,7500.0,0.3,1988.0,32.019260690061,-80.847519499319
1.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 1 OCEAN VIEW CT,2023,1166000.0,400000.0,0.18,2022.0,32.015826975057,-80.842627180772
9.0 ROSEWOOD AVE TYBEE ISLAND GA 31328.0 9 ROSEWOOD AVE,2023,837300.0,443000.0,0.17,1973.0,32.01676303893,-80.84349628577
10.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 10 OCEAN VIEW CT,2023,821100.0,0.0,0.09,2000.0,32.015826975057,-80.842627180772
12.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 12 OCEAN VIEW CT,2023,729000.0,479000.0,0.07,2000.0,32.015826975057,-80.842627180772
14.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 14 OCEAN VIEW CT,2023,737900.0,478700.0,0.06,2000.0,32.015826975057,-80.842627180772
16.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 16 OCEAN VIEW CT,2023,947800.0,610000.0,0.1,2000.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,680800.0,795000.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,656200.0,470000.0,0.01,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,650400.0,490000.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,648600.0,0.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,657900.0,460000.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,665200.0,721000.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,656200.0,0.0,0.0,2001.0,32.015826975057,-80.842627180772
7.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 7 OCEAN VIEW CT,2023,520800.0,0.0,0.0,2001.0,32.015826975057,-80.842627180772
20.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 20 OCEAN VIEW CT,2023,1184900.0,1200000.0,0.1,2004.0,32.015826975057,-80.842627180772
18.0 OCEAN VIEW CT TYBEE ISLAND GA 31328.0 18 OCEAN VIEW CT,2023,1035200.0,0.0,0.09,2004.0,32.015826975057,-80.842627180772
8.0 5TH AVE TYBEE ISLAND GA 31328.0 8 5TH AVE,2023,566500.0,46700.0,0.15,1978.0,32.014317492399,-80.844606979798
6.0 5TH AVE TYBEE ISLAND GA 31328.0 6 5TH AVE,2023,621300.0,410000.0,0.15,1977.0,32.014317492399,-80.844606979798
4.0 5TH AVE TYBEE ISLAND GA 31328.0 4 5TH AVE,2023,482800.0,63500.0,0.15,1978.0,32.014317492399,-80.844606979798
10.0 5TH AVE TYBEE ISLAND GA 31328.0 10 5TH AVE,2023,486200.0,68900.0,0.15,1978.0,32.014317492399,-80.844606979798
11.0 MILLER AVE TYBEE ISLAND GA 31328.0 11 MILLER AVE,2023,578800.0,0.0,0.15,1998.0,32.010284753977,-80.84529138518
9.0 MILLER AVE TYBEE ISLAND GA 31328.0 9 MILLER AVE,2023,507700.0,46000.0,0.15,1948.0,32.010284753977,-80.84529138518
7.0 MILLER AVE TYBEE ISLAND GA 31328.0 7 MILLER AVE,2023,230000.0,0.0,0.15,1948.0,32.010284753977,-80.84529138518
5.0 MILLER AVE TYBEE ISLAND GA 31328.0 5 MILLER AVE,2023,597100.0,0.0,0.15,1976.0,32.010284753977,-80.84529138518
3.0 MILLER AVE TYBEE ISLAND GA 31328.0 3 MILLER AVE,2023,568800.0,0.0,0.15,1992.0,32.010284753977,-80.84529138518
1.0 MILLER AVE TYBEE ISLAND GA 31328.0 1 MILLER AVE,2023,694900.0,775000.0,0.21,1947.0,32.010284753977,-80.84529138518
1.0 VILLAGE PL UNIT A TYBEE ISLAND GA 31328.0 1 VILLAGE PL #A,2023,638400.0,294000.0,0.09,2006.0,32.012575035007,-80.844823809993
1.0 VILLAGE PL UNIT B TYBEE ISLAND GA 31328.0 1 VILLAGE PL #B,2023,611600.0,0.0,0.08,2006.0,32.012575035007,-80.844823809993
2.0 VILLAGE PL UNIT A TYBEE ISLAND GA 31328.0 2 VILLAGE PL #A,2023,611600.0,0.0,0.08,2006.0,32.012575035007,-80.844823809993
